antecedent,consequent,support,confidence,lift
"['canned_beer', 'condensed_milk']",['root_vegetables'],0.0,0.5,6.99
"['root_vegetables', 'condensed_milk']",['canned_beer'],0.0,0.5,10.43
"['canned_beer', 'condensed_milk']",['rolls/buns'],0.0,0.5,4.36
"['root_vegetables', 'condensed_milk']",['rolls/buns'],0.0,0.5,4.36
"['root_vegetables', 'condensed_milk']","['rolls/buns', 'tropical_fruit']",0.0,0.5,82.21
"['condensed_milk', 'tropical_fruit']","['rolls/buns', 'root_vegetables']",0.0,0.25,43.49
"['rolls/buns', 'root_vegetables', 'condensed_milk']",['tropical_fruit'],0.0,1.0,14.5
"['rolls/buns', 'root_vegetables', 'tropical_fruit']",['condensed_milk'],0.0,0.22,33.93
"['rolls/buns', 'condensed_milk', 'tropical_fruit']",['root_vegetables'],0.0,1.0,13.97
"['root_vegetables', 'condensed_milk', 'tropical_fruit']",['rolls/buns'],0.0,1.0,8.72
"['root_vegetables', 'condensed_milk']",['tropical_fruit'],0.0,0.5,7.25
"['condensed_milk', 'tropical_fruit']",['root_vegetables'],0.0,0.25,3.49
"['chicken', 'condensed_milk']",['whole_milk'],0.0,0.4,2.39
"['condensed_milk', 'tropical_fruit']",['rolls/buns'],0.0,0.25,2.18
"['condensed_milk', 'tropical_fruit']",['pastry'],0.0,0.38,7.16
"['condensed_milk', 'pastry']",['tropical_fruit'],0.0,0.38,5.44
"['canned_beer', 'spread_cheese']",['whole_milk'],0.0,1.0,5.98
"['spread_cheese', 'frozen_meals']",['root_vegetables'],0.0,1.0,13.97
"['root_vegetables', 'spread_cheese']",['frozen_meals'],0.0,0.22,13.19
"['spread_cheese', 'frozen_meals']","['root_vegetables', 'soda']",0.0,1.0,189.39
"['root_vegetables', 'spread_cheese']","['soda', 'frozen_meals']",0.0,0.22,144.56
"['soda', 'spread_cheese']","['root_vegetables', 'frozen_meals']",0.0,0.22,277.07
"['root_vegetables', 'frozen_meals', 'spread_cheese']",['soda'],0.0,1.0,9.88
"['root_vegetables', 'frozen_meals', 'soda']",['spread_cheese'],0.0,1.0,149.62
"['spread_cheese', 'frozen_meals', 'soda']",['root_vegetables'],0.0,1.0,13.97
"['root_vegetables', 'spread_cheese', 'soda']",['frozen_meals'],0.0,1.0,59.37
"['spread_cheese', 'frozen_meals']",['soda'],0.0,1.0,9.88
"['spread_cheese', 'soda']",['frozen_meals'],0.0,0.22,13.19
"['root_vegetables', 'spread_cheese']",['UHT-milk'],0.0,0.22,10.29
"['spread_cheese', 'UHT-milk']",['root_vegetables'],0.0,1.0,13.97
"['spread_cheese', 'frankfurter']",['other_vegetables'],0.0,1.0,7.88
"['spread_cheese', 'butter']",['brown_bread'],0.0,0.67,17.47
"['spread_cheese', 'brown_bread']",['butter'],0.0,0.67,18.68
"['rolls/buns', 'spread_cheese']",['citrus_fruit'],0.0,0.25,4.61
"['spread_cheese', 'citrus_fruit']",['rolls/buns'],0.0,0.67,5.81
"['hamburger_meat', 'spread_cheese']",['sugar'],0.0,0.4,22.58
"['hamburger_meat', 'sugar']",['spread_cheese'],0.0,0.33,49.87
"['spread_cheese', 'sugar']",['hamburger_meat'],0.0,0.33,15.25
"['pip_fruit', 'spread_cheese']",['root_vegetables'],0.0,0.4,5.59
"['root_vegetables', 'spread_cheese']",['pip_fruit'],0.0,0.22,4.47
"['bottled_water', 'spread_cheese']",['sugar'],0.0,0.29,16.13
"['spread_cheese', 'sugar']",['bottled_water'],0.0,0.33,5.35
"['root_vegetables', 'spread_cheese']",['sugar'],0.0,0.22,12.55
"['spread_cheese', 'sugar']",['root_vegetables'],0.0,0.33,4.66
"['sausage', 'spread_cheese']",['tropical_fruit'],0.0,0.25,3.62
"['spread_cheese', 'tropical_fruit']",['sausage'],0.0,0.33,5.4
"['bottled_water', 'spread_cheese']",['tropical_fruit'],0.0,0.29,4.14
"['spread_cheese', 'tropical_fruit']",['bottled_water'],0.0,0.33,5.35
"['yogurt', 'spread_cheese']",['soda'],0.0,0.29,2.82
"['spread_cheese', 'soda']",['yogurt'],0.0,0.22,2.49
"['spread_cheese', 'other_vegetables']",['yogurt'],0.0,0.27,3.06
"['yogurt', 'spread_cheese']",['other_vegetables'],0.0,0.43,3.38
"['sausage', 'spread_cheese']",['bottled_water'],0.0,0.25,4.01
"['bottled_water', 'spread_cheese']",['sausage'],0.0,0.29,4.63
"['bottled_water', 'spread_cheese']",['other_vegetables'],0.0,0.29,2.25
"['rolls/buns', 'spread_cheese']",['other_vegetables'],0.0,0.25,1.97
"['root_vegetables', 'spread_cheese']",['soda'],0.0,0.22,2.2
"['soda', 'spread_cheese']",['root_vegetables'],0.0,0.22,3.1
"['frozen_fish', 'frankfurter']",['napkins'],0.0,0.5,22.33
"['frozen_fish', 'napkins']",['frankfurter'],0.0,1.0,25.8
"['frozen_fish', 'sausage']",['rolls/buns'],0.0,0.5,4.36
"['frozen_fish', 'other_vegetables']",['sausage'],0.0,0.4,6.48
"['frozen_fish', 'sausage']",['other_vegetables'],0.0,0.5,3.94
"['frozen_fish', 'frankfurter']",['rolls/buns'],0.0,0.5,4.36
"['newspapers', 'frozen_fish']",['tropical_fruit'],0.0,0.4,5.8
"['canned_beer', 'frozen_fish']",['chocolate'],0.0,0.33,13.97
"['frozen_fish', 'chocolate']",['canned_beer'],0.0,0.33,6.96
"['frozen_fish', 'chocolate']",['rolls/buns'],0.0,0.33,2.91
"['bottled_water', 'liquor']",['frankfurter'],0.0,0.4,10.32
"['frankfurter', 'liquor']",['bottled_water'],0.0,1.0,16.04
"['liquor', 'flour']",['soda'],0.0,1.0,9.88
"['soda', 'liquor']",['flour'],0.0,0.4,40.99
"['liquor', 'flour']","['soda', 'whole_milk']",0.0,1.0,85.99
"['soda', 'liquor']","['whole_milk', 'flour']",0.0,0.4,299.24
"['soda', 'whole_milk', 'flour']",['liquor'],0.0,0.67,96.84
"['soda', 'liquor', 'flour']",['whole_milk'],0.0,1.0,5.98
"['liquor', 'whole_milk', 'flour']",['soda'],0.0,1.0,9.88
"['soda', 'whole_milk', 'liquor']",['flour'],0.0,1.0,102.48
"['liquor', 'flour']",['whole_milk'],0.0,1.0,5.98
"['sliced_cheese', 'hygiene_articles']",['liquor'],0.0,0.5,72.63
"['sliced_cheese', 'liquor']",['hygiene_articles'],0.0,0.67,47.96
"['hygiene_articles', 'liquor']",['sliced_cheese'],0.0,0.67,47.05
"['hard_cheese', 'liquor']",['other_vegetables'],0.0,0.5,3.94
"['rolls/buns', 'liquor']",['cream_cheese_'],0.0,0.33,13.93
"['cream_cheese_', 'liquor']",['rolls/buns'],0.0,0.6,5.23
"['rolls/buns', 'liquor']",['citrus_fruit'],0.0,0.22,4.09
"['citrus_fruit', 'liquor']",['rolls/buns'],0.0,0.4,3.49
"['soda', 'liquor']",['whole_milk'],0.0,0.4,2.39
"['liquor', 'tropical_fruit']",['whole_milk'],0.0,0.22,1.33
"['rolls/buns', 'liquor']",['tropical_fruit'],0.0,0.33,4.83
"['liquor', 'tropical_fruit']",['rolls/buns'],0.0,0.33,2.91
"['seasonal_products', 'margarine']",['rolls/buns'],0.0,0.67,5.81
"['bottled_beer', 'seasonal_products']",['sugar'],0.0,0.29,16.13
"['seasonal_products', 'sugar']",['bottled_beer'],0.0,0.67,14.52
"['herbs', 'seasonal_products']",['yogurt'],0.0,0.67,7.48
"['yogurt', 'seasonal_products']",['herbs'],0.0,0.25,23.53
"['yogurt', 'seasonal_products']",['coffee'],0.0,0.25,7.86
"['coffee', 'seasonal_products']",['yogurt'],0.0,0.4,4.49
"['coffee', 'seasonal_products']",['whole_milk'],0.0,0.4,2.39
"['coffee', 'seasonal_products']",['pastry'],0.0,0.4,7.63
"['seasonal_products', 'pastry']",['coffee'],0.0,0.4,12.57
"['coffee', 'seasonal_products']","['whole_milk', 'pastry']",0.0,0.4,62.34
"['seasonal_products', 'pastry']","['coffee', 'whole_milk']",0.0,0.4,105.0
"['coffee', 'seasonal_products', 'whole_milk']",['pastry'],0.0,1.0,19.08
"['coffee', 'seasonal_products', 'pastry']",['whole_milk'],0.0,1.0,5.98
"['coffee', 'whole_milk', 'pastry']",['seasonal_products'],0.0,0.4,56.46
"['seasonal_products', 'whole_milk', 'pastry']",['coffee'],0.0,1.0,31.43
"['yogurt', 'seasonal_products']",['pastry'],0.0,0.25,4.77
"['seasonal_products', 'pastry']",['yogurt'],0.0,0.4,4.49
"['seasonal_products', 'pastry']",['whole_milk'],0.0,0.4,2.39
"['chocolate', 'seasonal_products']",['pip_fruit'],0.0,0.4,8.04
"['pip_fruit', 'seasonal_products']",['chocolate'],0.0,0.29,11.97
"['bottled_beer', 'seasonal_products']",['bottled_water'],0.0,0.29,4.58
"['bottled_water', 'seasonal_products']",['bottled_beer'],0.0,0.29,6.22
"['bottled_beer', 'seasonal_products']",['butter'],0.0,0.29,8.01
"['seasonal_products', 'butter']",['bottled_beer'],0.0,0.29,6.22
"['bottled_water', 'seasonal_products']",['other_vegetables'],0.0,0.29,2.25
"['other_vegetables', 'seasonal_products']",['bottled_water'],0.0,0.29,4.58
"['pasta', 'canned_fish']",['yogurt'],0.0,1.0,11.22
"['canned_fish', 'chocolate']",['rolls/buns'],0.0,1.0,8.72
"['canned_fish', 'root_vegetables']",['UHT-milk'],0.0,0.25,11.58
"['canned_fish', 'UHT-milk']",['root_vegetables'],0.0,0.5,6.99
"['canned_fish', 'UHT-milk']",['frankfurter'],0.0,0.5,12.9
"['canned_fish', 'frankfurter']",['UHT-milk'],0.0,0.29,13.23
"['canned_fish', 'UHT-milk']","['frankfurter', 'whole_milk']",0.0,0.5,94.7
"['canned_fish', 'frankfurter']","['UHT-milk', 'whole_milk']",0.0,0.29,112.5
"['canned_fish', 'UHT-milk', 'frankfurter']",['whole_milk'],0.0,1.0,5.98
"['canned_fish', 'UHT-milk', 'whole_milk']",['frankfurter'],0.0,1.0,25.8
"['canned_fish', 'frankfurter', 'whole_milk']",['UHT-milk'],0.0,0.5,23.16
"['UHT-milk', 'frankfurter', 'whole_milk']",['canned_fish'],0.0,1.0,128.98
"['canned_fish', 'UHT-milk']",['whole_milk'],0.0,0.5,2.99
"['bottled_beer', 'canned_fish']",['onions'],0.0,0.33,16.35
"['canned_fish', 'onions']",['bottled_beer'],0.0,0.5,10.89
"['bottled_beer', 'canned_fish']","['onions', 'whole_milk']",0.0,0.33,113.35
"['canned_fish', 'onions']","['bottled_beer', 'whole_milk']",0.0,0.5,69.92
"['bottled_beer', 'canned_fish', 'onions']",['whole_milk'],0.0,1.0,5.98
"['bottled_beer', 'canned_fish', 'whole_milk']",['onions'],0.0,1.0,49.06
"['bottled_beer', 'onions', 'whole_milk']",['canned_fish'],0.0,1.0,128.98
"['canned_fish', 'onions', 'whole_milk']",['bottled_beer'],0.0,1.0,21.78
"['canned_fish', 'onions']",['whole_milk'],0.0,0.5,2.99
"['canned_fish', 'citrus_fruit']",['tropical_fruit'],0.0,0.33,4.83
"['canned_fish', 'tropical_fruit']",['citrus_fruit'],0.0,0.4,7.37
"['bottled_beer', 'canned_fish']",['whole_milk'],0.0,0.33,1.99
"['canned_fish', 'frankfurter']",['whole_milk'],0.0,0.57,3.42
"['canned_fish', 'whole_milk']",['frankfurter'],0.0,0.29,7.37
"['pork', 'pot_plants']",['soda'],0.0,1.0,9.88
"['pot_plants', 'soda']",['pork'],0.0,0.22,5.87
"['hygiene_articles', 'pot_plants']",['soda'],0.0,1.0,9.88
"['pot_plants', 'soda']",['hygiene_articles'],0.0,0.22,15.99
"['bottled_water', 'pot_plants']",['yogurt'],0.0,0.67,7.48
"['bottled_beer', 'pot_plants']",['soda'],0.0,0.5,4.94
"['pot_plants', 'soda']",['bottled_beer'],0.0,0.22,4.84
"['pot_plants', 'pastry']",['yogurt'],0.0,0.4,4.49
"['pot_plants', 'pastry']",['whole_milk'],0.0,0.4,2.39
"['pot_plants', 'pastry']","['yogurt', 'whole_milk']",0.0,0.4,35.84
"['yogurt', 'pot_plants', 'whole_milk']",['pastry'],0.0,0.67,12.72
"['yogurt', 'pot_plants', 'pastry']",['whole_milk'],0.0,1.0,5.98
"['yogurt', 'whole_milk', 'pastry']",['pot_plants'],0.0,0.22,28.18
"['pot_plants', 'whole_milk', 'pastry']",['yogurt'],0.0,1.0,11.22
"['pot_plants', 'pastry']",['rolls/buns'],0.0,0.4,3.49
"['shopping_bags', 'pot_plants']",['pip_fruit'],0.0,0.29,5.75
"['pip_fruit', 'pot_plants']",['shopping_bags'],0.0,0.29,5.85
"['pip_fruit', 'pot_plants']",['whole_milk'],0.0,0.29,1.71
"['pip_fruit', 'pot_plants']",['tropical_fruit'],0.0,0.29,4.14
"['pot_plants', 'tropical_fruit']",['pip_fruit'],0.0,0.25,5.03
"['shopping_bags', 'pot_plants']",['other_vegetables'],0.0,0.29,2.25
"['shopping_bags', 'pot_plants']","['other_vegetables', 'tropical_fruit']",0.0,0.29,45.48
"['pot_plants', 'tropical_fruit']","['shopping_bags', 'other_vegetables']",0.0,0.25,50.55
"['shopping_bags', 'pot_plants', 'other_vegetables']",['tropical_fruit'],0.0,1.0,14.5
"['shopping_bags', 'pot_plants', 'tropical_fruit']",['other_vegetables'],0.0,0.67,5.26
"['shopping_bags', 'other_vegetables', 'tropical_fruit']",['pot_plants'],0.0,0.33,42.27
"['pot_plants', 'other_vegetables', 'tropical_fruit']",['shopping_bags'],0.0,1.0,20.47
"['shopping_bags', 'pot_plants']",['tropical_fruit'],0.0,0.43,6.21
"['pot_plants', 'tropical_fruit']",['shopping_bags'],0.0,0.38,7.68
"['pot_plants', 'tropical_fruit']",['other_vegetables'],0.0,0.25,1.97
"['pot_plants', 'tropical_fruit']",['whole_milk'],0.0,0.25,1.5
"['pot_plants', 'soda']",['whole_milk'],0.0,0.22,1.33
"['yogurt', 'pot_plants']",['whole_milk'],0.0,0.23,1.38
"['pasta', 'sugar']",['tropical_fruit'],0.0,0.67,9.67
"['pasta', 'tropical_fruit']",['sugar'],0.0,0.22,12.55
"['pasta', 'margarine']",['rolls/buns'],0.0,0.67,5.81
"['pasta', 'onions']",['tropical_fruit'],0.0,0.67,9.67
"['pasta', 'tropical_fruit']",['onions'],0.0,0.22,10.9
"['pasta', 'brown_bread']",['rolls/buns'],0.0,0.5,4.36
"['pasta', 'long_life_bakery_product']",['beef'],0.0,0.5,14.5
"['pasta', 'beef']",['long_life_bakery_product'],0.0,0.29,15.89
"['chicken', 'pasta']",['tropical_fruit'],0.0,0.5,7.25
"['pasta', 'tropical_fruit']",['chicken'],0.0,0.22,7.88
"['pasta', 'pastry']",['soda'],0.0,0.4,3.95
"['pasta', 'tropical_fruit']","['soda', 'pastry']",0.0,0.22,54.51
"['pasta', 'pastry']","['soda', 'tropical_fruit']",0.0,0.4,73.89
"['pasta', 'soda', 'tropical_fruit']",['pastry'],0.0,1.0,19.08
"['pasta', 'soda', 'pastry']",['tropical_fruit'],0.0,1.0,14.5
"['pasta', 'pastry', 'tropical_fruit']",['soda'],0.0,0.67,6.59
"['pastry', 'soda', 'tropical_fruit']",['pasta'],0.0,0.5,61.83
"['pasta', 'tropical_fruit']",['pastry'],0.0,0.33,6.36
"['pasta', 'pastry']",['tropical_fruit'],0.0,0.6,8.7
"['pasta', 'bottled_water']",['yogurt'],0.0,0.4,4.49
"['pasta', 'root_vegetables']",['sausage'],0.0,0.4,6.48
"['pasta', 'fruit/vegetable_juice']",['rolls/buns'],0.0,0.33,2.91
"['pasta', 'fruit/vegetable_juice']",['pip_fruit'],0.0,0.33,6.7
"['pasta', 'fruit/vegetable_juice']","['rolls/buns', 'pip_fruit']",0.0,0.33,67.4
"['pasta', 'pip_fruit', 'fruit/vegetable_juice']",['rolls/buns'],0.0,1.0,8.72
"['pasta', 'pip_fruit', 'rolls/buns']",['fruit/vegetable_juice'],0.0,0.67,19.26
"['pasta', 'fruit/vegetable_juice', 'rolls/buns']",['pip_fruit'],0.0,1.0,20.11
"['rolls/buns', 'pip_fruit', 'fruit/vegetable_juice']",['pasta'],0.0,0.67,82.44
"['pasta', 'tropical_fruit']",['soda'],0.0,0.22,2.2
"['pasta', 'tropical_fruit']",['sausage'],0.0,0.22,3.6
"['pasta', 'pip_fruit']",['rolls/buns'],0.0,0.3,2.62
"['pasta', 'rolls/buns']",['pip_fruit'],0.0,0.27,5.48
"['specialty_bar', 'bottled_beer']",['baking_powder'],0.0,0.4,49.06
"['specialty_bar', 'baking_powder']",['bottled_beer'],0.0,1.0,21.78
"['bottled_beer', 'baking_powder']",['specialty_bar'],0.0,0.25,17.81
"['sliced_cheese', 'baking_powder']",['whole_milk'],0.0,1.0,5.98
"['baking_powder', 'brown_bread']",['butter'],0.0,0.67,18.68
"['baking_powder', 'butter']",['brown_bread'],0.0,0.4,10.48
"['baking_powder', 'domestic_eggs']",['tropical_fruit'],0.0,0.5,7.25
"['baking_powder', 'tropical_fruit']",['domestic_eggs'],0.0,0.4,10.57
"['bottled_beer', 'baking_powder']",['curd'],0.0,0.25,7.28
"['baking_powder', 'curd']",['bottled_beer'],0.0,0.5,10.89
"['white_bread', 'baking_powder']",['sausage'],0.0,0.5,8.1
"['sausage', 'baking_powder']",['white_bread'],0.0,0.25,10.33
"['chicken', 'baking_powder']",['bottled_beer'],0.0,0.5,10.89
"['bottled_beer', 'baking_powder']",['chicken'],0.0,0.25,8.86
"['newspapers', 'baking_powder']",['pastry'],0.0,0.5,9.54
"['baking_powder', 'pastry']",['newspapers'],0.0,0.25,6.28
"['newspapers', 'baking_powder']",['whole_milk'],0.0,0.75,4.49
"['baking_powder', 'whole_milk']",['newspapers'],0.0,0.23,5.79
"['bottled_beer', 'baking_powder']",['tropical_fruit'],0.0,0.38,5.44
"['baking_powder', 'tropical_fruit']",['bottled_beer'],0.0,0.6,13.07
"['canned_beer', 'baking_powder']",['butter'],0.0,0.22,6.23
"['baking_powder', 'butter']",['canned_beer'],0.0,0.4,8.35
"['rolls/buns', 'baking_powder']",['whole_milk'],0.0,0.29,1.71
"['canned_beer', 'baking_powder']",['rolls/buns'],0.0,0.22,1.94
"['rolls/buns', 'baking_powder']",['canned_beer'],0.0,0.29,5.96
"['sausage', 'baking_powder']",['yogurt'],0.0,0.25,2.8
"['sausage', 'baking_powder']",['whole_milk'],0.0,0.25,1.5
"['sliced_cheese', 'packaged_fruit/vegetables']",['root_vegetables'],0.0,0.67,9.31
"['root_vegetables', 'packaged_fruit/vegetables']",['sliced_cheese'],0.0,0.25,17.64
"['whipped/sour_cream', 'packaged_fruit/vegetables']",['root_vegetables'],0.0,0.5,6.99
"['root_vegetables', 'packaged_fruit/vegetables']",['whipped/sour_cream'],0.0,0.25,5.65
"['chicken', 'packaged_fruit/vegetables']",['tropical_fruit'],0.0,0.5,7.25
"['packaged_fruit/vegetables', 'tropical_fruit']",['chicken'],0.0,0.33,11.82
"['chocolate', 'packaged_fruit/vegetables']",['whole_milk'],0.0,0.4,2.39
"['packaged_fruit/vegetables', 'whole_milk']",['chocolate'],0.0,0.25,10.48
"['packaged_fruit/vegetables', 'whole_milk']",['napkins'],0.0,0.25,11.17
"['packaged_fruit/vegetables', 'napkins']",['whole_milk'],0.0,0.4,2.39
"['bottled_beer', 'packaged_fruit/vegetables']",['yogurt'],0.0,0.33,3.74
"['yogurt', 'packaged_fruit/vegetables']",['bottled_beer'],0.0,0.29,6.22
"['other_vegetables', 'packaged_fruit/vegetables']",['whole_milk'],0.0,0.22,1.33
"['packaged_fruit/vegetables', 'whole_milk']",['other_vegetables'],0.0,0.25,1.97
"['rolls/buns', 'packaged_fruit/vegetables']",['root_vegetables'],0.0,0.22,3.1
"['root_vegetables', 'packaged_fruit/vegetables']",['rolls/buns'],0.0,0.5,4.36
"['shopping_bags', 'packaged_fruit/vegetables']",['other_vegetables'],0.0,0.25,1.97
"['other_vegetables', 'packaged_fruit/vegetables']",['shopping_bags'],0.0,0.22,4.55
"['sausage', 'packaged_fruit/vegetables']",['whole_milk'],0.0,0.25,1.5
"['packaged_fruit/vegetables', 'whole_milk']",['sausage'],0.0,0.25,4.05
"['cream_cheese_', 'detergent']",['yogurt'],0.0,1.0,11.22
"['citrus_fruit', 'detergent']",['whole_milk'],0.0,1.0,5.98
"['oil', 'detergent']",['other_vegetables'],0.0,1.0,7.88
"['other_vegetables', 'detergent']",['oil'],0.0,0.22,14.78
"['detergent', 'flour']",['whole_milk'],0.0,0.67,3.99
"['coffee', 'detergent']",['rolls/buns'],0.0,0.67,5.81
"['ice_cream', 'detergent']",['rolls/buns'],0.0,0.67,5.81
"['detergent', 'sugar']",['canned_beer'],0.0,0.67,13.91
"['canned_beer', 'detergent']",['sugar'],0.0,0.29,16.13
"['shopping_bags', 'soft_cheese']",['detergent'],0.0,0.22,25.58
"['shopping_bags', 'detergent']",['soft_cheese'],0.0,0.29,28.12
"['soft_cheese', 'detergent']",['shopping_bags'],0.0,0.5,10.23
"['sausage', 'dishes']",['detergent'],0.0,0.33,38.36
"['dishes', 'detergent']",['sausage'],0.0,0.5,8.1
"['sausage', 'dishes']","['yogurt', 'detergent']",0.0,0.33,311.71
"['yogurt', 'dishes']","['sausage', 'detergent']",0.0,0.29,388.62
"['dishes', 'detergent']","['sausage', 'yogurt']",0.0,0.5,86.99
"['sausage', 'yogurt', 'dishes']",['detergent'],0.0,0.67,76.73
"['sausage', 'yogurt', 'detergent']",['dishes'],0.0,0.67,73.89
"['sausage', 'dishes', 'detergent']",['yogurt'],0.0,1.0,11.22
"['yogurt', 'dishes', 'detergent']",['sausage'],0.0,1.0,16.19
"['yogurt', 'dishes']",['detergent'],0.0,0.29,32.88
"['dishes', 'detergent']",['yogurt'],0.0,0.5,5.61
"['dishes', 'detergent']",['pastry'],0.0,0.5,9.54
"['detergent', 'pastry']",['dishes'],0.0,0.29,31.67
"['detergent', 'ham']",['whole_milk'],0.0,0.4,2.39
"['bottled_water', 'detergent']",['yogurt'],0.0,0.4,4.49
"['pip_fruit', 'detergent']",['whole_milk'],0.0,0.33,1.99
"['detergent', 'pastry']",['soda'],0.0,0.29,2.82
"['fruit/vegetable_juice', 'detergent']",['root_vegetables'],0.0,0.29,3.99
"['root_vegetables', 'detergent']",['fruit/vegetable_juice'],0.0,0.29,8.25
"['fruit/vegetable_juice', 'detergent']",['yogurt'],0.0,0.29,3.2
"['newspapers', 'detergent']",['tropical_fruit'],0.0,0.29,4.14
"['newspapers', 'detergent']",['yogurt'],0.0,0.29,3.2
"['sausage', 'detergent']",['yogurt'],0.0,0.27,3.06
"['pickled_vegetables', 'processed_cheese']",['bottled_water'],0.0,1.0,16.04
"['pickled_vegetables', 'bottled_water']",['processed_cheese'],0.0,0.25,24.61
"['pickled_vegetables', 'chocolate']",['whole_milk'],0.0,0.67,3.99
"['canned_beer', 'pickled_vegetables']",['soda'],0.0,0.5,4.94
"['pickled_vegetables', 'bottled_water']",['frankfurter'],0.0,0.25,6.45
"['pickled_vegetables', 'frankfurter']",['bottled_water'],0.0,0.5,8.02
"['pickled_vegetables', 'whipped/sour_cream']",['pastry'],0.0,0.5,9.54
"['pickled_vegetables', 'pastry']",['whipped/sour_cream'],0.0,0.25,5.65
"['pickled_vegetables', 'bottled_beer']",['rolls/buns'],0.0,0.4,3.49
"['pickled_vegetables', 'margarine']",['pastry'],0.0,0.33,6.36
"['pickled_vegetables', 'pastry']",['margarine'],0.0,0.25,7.62
"['pickled_vegetables', 'margarine']",['sausage'],0.0,0.33,5.4
"['pickled_vegetables', 'sausage']",['margarine'],0.0,0.29,8.71
"['pickled_vegetables', 'sausage']",['rolls/buns'],0.0,0.29,2.49
"['pickled_vegetables', 'yogurt']",['root_vegetables'],0.0,0.29,3.99
"['pickled_vegetables', 'root_vegetables']",['yogurt'],0.0,0.29,3.2
"['pickled_vegetables', 'bottled_water']",['citrus_fruit'],0.0,0.25,4.61
"['pickled_vegetables', 'citrus_fruit']",['bottled_water'],0.0,0.29,4.58
"['pickled_vegetables', 'ham']",['rolls/buns'],0.0,0.25,2.18
"['pickled_vegetables', 'ham']",['soda'],0.0,0.25,2.47
"['canned_beer', 'cat_food']",['dishes'],0.0,0.33,36.94
"['dishes', 'cat_food']",['canned_beer'],0.0,1.0,20.87
"['dishes', 'napkins']",['pastry'],0.0,0.67,12.72
"['dishes', 'citrus_fruit']",['beef'],0.0,0.29,8.28
"['dishes', 'beef']",['citrus_fruit'],0.0,0.67,12.28
"['oil', 'dishes']",['whole_milk'],0.0,0.5,2.99
"['white_bread', 'dishes']",['brown_bread'],0.0,0.5,13.1
"['dishes', 'brown_bread']",['white_bread'],0.0,0.25,10.33
"['bottled_beer', 'dishes']",['whole_milk'],0.0,0.5,2.99
"['dishes', 'whole_milk']",['bottled_beer'],0.0,0.21,4.67
"['sausage', 'dishes']",['yogurt'],0.0,0.5,5.61
"['yogurt', 'dishes']",['sausage'],0.0,0.43,6.94
"['pip_fruit', 'dishes']",['whole_milk'],0.0,0.29,1.71
"['pip_fruit', 'dishes']","['rolls/buns', 'whole_milk']",0.0,0.29,20.45
"['rolls/buns', 'pip_fruit', 'dishes']",['whole_milk'],0.0,0.67,3.99
"['rolls/buns', 'dishes', 'whole_milk']",['pip_fruit'],0.0,1.0,20.11
"['pip_fruit', 'dishes', 'whole_milk']",['rolls/buns'],0.0,1.0,8.72
"['rolls/buns', 'dishes']",['pip_fruit'],0.0,0.27,5.48
"['pip_fruit', 'dishes']",['rolls/buns'],0.0,0.43,3.74
"['dishes', 'citrus_fruit']",['frankfurter'],0.0,0.29,7.37
"['dishes', 'frankfurter']",['citrus_fruit'],0.0,0.25,4.61
"['dishes', 'citrus_fruit']","['whipped/sour_cream', 'frankfurter']",0.0,0.29,194.31
"['whipped/sour_cream', 'dishes']","['citrus_fruit', 'frankfurter']",0.0,0.25,143.87
"['dishes', 'frankfurter']","['whipped/sour_cream', 'citrus_fruit']",0.0,0.25,120.66
"['dishes', 'whipped/sour_cream', 'citrus_fruit']",['frankfurter'],0.0,0.67,17.2
"['whipped/sour_cream', 'citrus_fruit', 'frankfurter']",['dishes'],0.0,0.67,73.89
"['dishes', 'citrus_fruit', 'frankfurter']",['whipped/sour_cream'],0.0,1.0,22.6
"['whipped/sour_cream', 'dishes', 'frankfurter']",['citrus_fruit'],0.0,1.0,18.43
"['dishes', 'citrus_fruit']",['whole_milk'],0.0,0.43,2.56
"['dishes', 'whole_milk']",['citrus_fruit'],0.0,0.21,3.95
"['dishes', 'citrus_fruit']",['whipped/sour_cream'],0.0,0.43,9.69
"['whipped/sour_cream', 'dishes']",['citrus_fruit'],0.0,0.38,6.91
"['dishes', 'citrus_fruit']","['whipped/sour_cream', 'whole_milk']",0.0,0.29,61.95
"['whipped/sour_cream', 'dishes']","['citrus_fruit', 'whole_milk']",0.0,0.25,34.96
"['dishes', 'whipped/sour_cream', 'citrus_fruit']",['whole_milk'],0.0,0.67,3.99
"['whipped/sour_cream', 'citrus_fruit', 'whole_milk']",['dishes'],0.0,0.29,31.67
"['dishes', 'citrus_fruit', 'whole_milk']",['whipped/sour_cream'],0.0,0.67,15.07
"['whipped/sour_cream', 'dishes', 'whole_milk']",['citrus_fruit'],0.0,1.0,18.43
"['dishes', 'frankfurter']",['rolls/buns'],0.0,0.25,2.18
"['whipped/sour_cream', 'dishes']",['frankfurter'],0.0,0.25,6.45
"['dishes', 'frankfurter']",['whipped/sour_cream'],0.0,0.25,5.65
"['dishes', 'frankfurter']",['whole_milk'],0.0,0.38,2.24
"['dishes', 'whole_milk']",['frankfurter'],0.0,0.21,5.53
"['whipped/sour_cream', 'dishes']",['whole_milk'],0.0,0.25,1.5
"['bottled_beer', 'semi-finished_bread']",['whole_milk'],0.0,0.67,3.99
"['beverages', 'semi-finished_bread']",['whole_milk'],0.0,0.67,3.99
