antecedent,consequent,support,confidence,lift
"['chewing_gum', 'soda', 'whole_milk']",['yogurt'],0.0,0.67,7.48
"['yogurt', 'soda', 'chewing_gum']",['whole_milk'],0.0,0.33,1.99
['chewing_gum'],"['yogurt', 'soda']",0.0,0.03,5.7
"['yogurt', 'soda']",['chewing_gum'],0.0,0.07,5.7
"['yogurt', 'chewing_gum']",['soda'],0.0,0.29,2.82
"['soda', 'chewing_gum']",['yogurt'],0.0,0.4,4.49
['chewing_gum'],['other_vegetables'],0.0,0.09,0.7
['yogurt'],['chewing_gum'],0.0,0.02,1.3
['chewing_gum'],['yogurt'],0.0,0.12,1.3
['chewing_gum'],"['yogurt', 'whole_milk']",0.0,0.03,2.47
"['yogurt', 'whole_milk']",['chewing_gum'],0.0,0.03,2.47
"['chewing_gum', 'whole_milk']",['yogurt'],0.0,0.2,2.24
"['yogurt', 'chewing_gum']",['whole_milk'],0.0,0.24,1.42
['chewing_gum'],['whole_milk'],0.0,0.14,0.83
"['rolls/buns', 'hygiene_articles']",['frozen_meals'],0.0,0.1,5.94
"['rolls/buns', 'frozen_meals']",['hygiene_articles'],0.0,0.09,6.54
"['hygiene_articles', 'frozen_meals']",['rolls/buns'],0.0,1.0,8.72
"['rolls/buns', 'sausage']","['hygiene_articles', 'frozen_meals']",0.0,0.03,187.03
"['rolls/buns', 'hygiene_articles']","['sausage', 'frozen_meals']",0.0,0.1,78.75
"['rolls/buns', 'frozen_meals']","['sausage', 'hygiene_articles']",0.0,0.09,104.63
"['sausage', 'hygiene_articles']","['rolls/buns', 'frozen_meals']",0.0,0.15,104.63
"['sausage', 'frozen_meals']","['rolls/buns', 'hygiene_articles']",0.0,0.11,78.75
"['hygiene_articles', 'frozen_meals']","['rolls/buns', 'sausage']",0.0,1.0,187.03
"['rolls/buns', 'sausage', 'hygiene_articles']",['frozen_meals'],0.0,1.0,59.37
"['rolls/buns', 'sausage', 'frozen_meals']",['hygiene_articles'],0.0,0.67,47.96
"['rolls/buns', 'hygiene_articles', 'frozen_meals']",['sausage'],0.0,1.0,16.19
"['sausage', 'hygiene_articles', 'frozen_meals']",['rolls/buns'],0.0,1.0,8.72
"['sausage', 'hygiene_articles']",['frozen_meals'],0.0,0.15,9.13
"['sausage', 'frozen_meals']",['hygiene_articles'],0.0,0.11,7.57
"['hygiene_articles', 'frozen_meals']",['sausage'],0.0,1.0,16.19
"['rolls/buns', 'misc._beverages']",['hygiene_articles'],0.0,0.1,7.19
"['rolls/buns', 'hygiene_articles']",['misc._beverages'],0.0,0.1,6.29
"['misc._beverages', 'hygiene_articles']",['rolls/buns'],0.0,1.0,8.72
"['salty_snack', 'hygiene_articles']",['curd'],0.0,1.0,29.11
"['salty_snack', 'curd']",['hygiene_articles'],0.0,0.25,17.98
"['hygiene_articles', 'curd']",['salty_snack'],0.0,0.29,15.16
['hygiene_articles'],['napkins'],0.0,0.01,0.64
['long_life_bakery_product'],['hygiene_articles'],0.0,0.01,0.8
['hygiene_articles'],['long_life_bakery_product'],0.0,0.01,0.8
['hard_cheese'],['hygiene_articles'],0.0,0.01,0.98
['hygiene_articles'],['hard_cheese'],0.0,0.01,0.98
['hygiene_articles'],['cream_cheese_'],0.0,0.01,0.6
['grapes'],['hygiene_articles'],0.0,0.02,1.31
['hygiene_articles'],['grapes'],0.0,0.02,1.31
['hygiene_articles'],['margarine'],0.0,0.02,0.59
['chocolate'],['hygiene_articles'],0.0,0.01,0.81
['hygiene_articles'],['chocolate'],0.0,0.02,0.81
"['chocolate', 'sausage']",['hygiene_articles'],0.0,0.1,6.85
"['chocolate', 'hygiene_articles']",['sausage'],0.0,0.5,8.1
"['sausage', 'hygiene_articles']",['chocolate'],0.0,0.15,6.45
['hygiene_articles'],['ice_cream'],0.0,0.02,1.27
['ice_cream'],['hygiene_articles'],0.0,0.02,1.27
['sliced_cheese'],['hygiene_articles'],0.0,0.02,1.36
['hygiene_articles'],['sliced_cheese'],0.0,0.02,1.36
"['rolls/buns', 'sliced_cheese']",['hygiene_articles'],0.0,0.14,10.28
"['rolls/buns', 'hygiene_articles']",['sliced_cheese'],0.0,0.1,7.06
"['sliced_cheese', 'hygiene_articles']",['rolls/buns'],0.0,0.5,4.36
"['sliced_cheese', 'hygiene_articles']",['pastry'],0.0,0.5,9.54
"['sliced_cheese', 'pastry']",['hygiene_articles'],0.0,0.14,10.28
"['hygiene_articles', 'pastry']",['sliced_cheese'],0.0,0.18,12.83
"['sliced_cheese', 'hygiene_articles']",['yogurt'],0.0,0.5,5.61
"['sliced_cheese', 'yogurt']",['hygiene_articles'],0.0,0.14,10.28
"['yogurt', 'hygiene_articles']",['sliced_cheese'],0.0,0.14,10.08
['hygiene_articles'],['beef'],0.0,0.02,0.56
['butter_milk'],['hygiene_articles'],0.0,0.02,1.37
['hygiene_articles'],['butter_milk'],0.0,0.02,1.37
['hygiene_articles'],['newspapers'],0.0,0.02,0.6
['hamburger_meat'],['hygiene_articles'],0.0,0.02,1.1
['hygiene_articles'],['hamburger_meat'],0.0,0.02,1.1
['hygiene_articles'],['white_bread'],0.0,0.02,0.99
['white_bread'],['hygiene_articles'],0.0,0.01,0.99
['hygiene_articles'],['domestic_eggs'],0.0,0.02,0.64
"['rolls/buns', 'domestic_eggs']",['hygiene_articles'],0.0,0.04,2.82
"['rolls/buns', 'hygiene_articles']",['domestic_eggs'],0.0,0.1,2.64
"['domestic_eggs', 'hygiene_articles']",['rolls/buns'],0.0,0.4,3.49
['coffee'],['hygiene_articles'],0.0,0.01,0.76
['hygiene_articles'],['coffee'],0.0,0.02,0.76
['hygiene_articles'],['citrus_fruit'],0.0,0.02,0.44
"['citrus_fruit', 'hygiene_articles']",['butter'],0.0,0.4,11.21
"['citrus_fruit', 'butter']",['hygiene_articles'],0.0,0.07,4.96
"['hygiene_articles', 'butter']",['citrus_fruit'],0.0,0.29,5.26
"['citrus_fruit', 'hygiene_articles']",['whole_milk'],0.0,0.4,2.39
"['citrus_fruit', 'whole_milk']",['hygiene_articles'],0.0,0.02,1.34
"['hygiene_articles', 'whole_milk']",['citrus_fruit'],0.0,0.08,1.42
"['citrus_fruit', 'hygiene_articles']",['shopping_bags'],0.0,0.4,8.19
"['citrus_fruit', 'shopping_bags']",['hygiene_articles'],0.0,0.07,5.33
"['hygiene_articles', 'shopping_bags']",['citrus_fruit'],0.0,0.22,4.09
"['citrus_fruit', 'hygiene_articles']","['whole_milk', 'shopping_bags']",0.0,0.4,63.0
"['citrus_fruit', 'whole_milk']","['hygiene_articles', 'shopping_bags']",0.0,0.02,31.07
"['citrus_fruit', 'shopping_bags']","['hygiene_articles', 'whole_milk']",0.0,0.07,42.63
"['hygiene_articles', 'whole_milk']","['citrus_fruit', 'shopping_bags']",0.0,0.08,42.63
"['hygiene_articles', 'shopping_bags']","['citrus_fruit', 'whole_milk']",0.0,0.22,31.07
"['whole_milk', 'shopping_bags']","['citrus_fruit', 'hygiene_articles']",0.0,0.02,63.0
"['citrus_fruit', 'hygiene_articles', 'whole_milk']",['shopping_bags'],0.0,1.0,20.47
"['citrus_fruit', 'hygiene_articles', 'shopping_bags']",['whole_milk'],0.0,1.0,5.98
"['citrus_fruit', 'whole_milk', 'shopping_bags']",['hygiene_articles'],0.0,0.29,20.55
"['hygiene_articles', 'whole_milk', 'shopping_bags']",['citrus_fruit'],0.0,0.67,12.28
['fruit/vegetable_juice'],['hygiene_articles'],0.0,0.01,0.83
['hygiene_articles'],['fruit/vegetable_juice'],0.0,0.03,0.83
"['rolls/buns', 'fruit/vegetable_juice']",['hygiene_articles'],0.0,0.04,2.57
"['rolls/buns', 'hygiene_articles']",['fruit/vegetable_juice'],0.0,0.1,2.89
"['fruit/vegetable_juice', 'hygiene_articles']",['rolls/buns'],0.0,0.33,2.91
['dessert'],['hygiene_articles'],0.0,0.02,1.21
['hygiene_articles'],['dessert'],0.0,0.03,1.21
['hygiene_articles'],['butter'],0.0,0.03,0.94
['butter'],['hygiene_articles'],0.0,0.01,0.94
['hygiene_articles'],['curd'],0.0,0.03,0.98
['curd'],['hygiene_articles'],0.0,0.01,0.98
"['canned_beer', 'hygiene_articles']",['curd'],0.0,0.18,5.29
"['canned_beer', 'curd']",['hygiene_articles'],0.0,0.11,7.99
"['hygiene_articles', 'curd']",['canned_beer'],0.0,0.29,5.96
"['canned_beer', 'hygiene_articles']","['whole_milk', 'curd']",0.0,0.18,43.88
"['canned_beer', 'whole_milk']","['hygiene_articles', 'curd']",0.0,0.02,47.5
"['canned_beer', 'curd']","['hygiene_articles', 'whole_milk']",0.0,0.11,63.94
"['hygiene_articles', 'whole_milk']","['canned_beer', 'curd']",0.0,0.08,63.94
"['hygiene_articles', 'curd']","['canned_beer', 'whole_milk']",0.0,0.29,47.5
"['whole_milk', 'curd']","['canned_beer', 'hygiene_articles']",0.0,0.03,43.88
"['canned_beer', 'hygiene_articles', 'whole_milk']",['curd'],0.0,0.33,9.7
"['canned_beer', 'hygiene_articles', 'curd']",['whole_milk'],0.0,1.0,5.98
"['canned_beer', 'whole_milk', 'curd']",['hygiene_articles'],0.0,0.67,47.96
"['hygiene_articles', 'whole_milk', 'curd']",['canned_beer'],0.0,0.67,13.91
['hygiene_articles'],"['whole_milk', 'curd']",0.0,0.01,3.48
"['hygiene_articles', 'whole_milk']",['curd'],0.0,0.12,3.36
"['hygiene_articles', 'curd']",['whole_milk'],0.0,0.43,2.56
"['whole_milk', 'curd']",['hygiene_articles'],0.0,0.05,3.48
['brown_bread'],['hygiene_articles'],0.0,0.01,0.88
['hygiene_articles'],['brown_bread'],0.0,0.03,0.88
"['brown_bread', 'hygiene_articles']",['whole_milk'],0.0,0.29,1.71
"['brown_bread', 'whole_milk']",['hygiene_articles'],0.0,0.03,2.15
"['hygiene_articles', 'whole_milk']",['brown_bread'],0.0,0.08,2.02
"['brown_bread', 'hygiene_articles']",['chicken'],0.0,0.29,10.13
"['brown_bread', 'chicken']",['hygiene_articles'],0.0,0.17,11.99
"['hygiene_articles', 'chicken']",['brown_bread'],0.0,0.2,5.24
"['brown_bread', 'hygiene_articles']",['shopping_bags'],0.0,0.29,5.85
"['brown_bread', 'shopping_bags']",['hygiene_articles'],0.0,0.11,7.57
"['hygiene_articles', 'shopping_bags']",['brown_bread'],0.0,0.22,5.82
['hygiene_articles'],['pork'],0.0,0.04,1.02
['pork'],['hygiene_articles'],0.0,0.01,1.02
"['rolls/buns', 'hygiene_articles']",['pork'],0.0,0.1,2.64
"['rolls/buns', 'pork']",['hygiene_articles'],0.0,0.04,2.82
"['hygiene_articles', 'pork']",['rolls/buns'],0.0,0.25,2.18
"['hygiene_articles', 'shopping_bags']",['pork'],0.0,0.22,5.87
"['pork', 'shopping_bags']",['hygiene_articles'],0.0,0.09,6.26
"['hygiene_articles', 'pork']",['shopping_bags'],0.0,0.25,5.12
['whipped/sour_cream'],['hygiene_articles'],0.0,0.01,0.98
['hygiene_articles'],['whipped/sour_cream'],0.0,0.04,0.98
['frankfurter'],['hygiene_articles'],0.0,0.02,1.12
['hygiene_articles'],['frankfurter'],0.0,0.04,1.12
"['root_vegetables', 'frankfurter']",['hygiene_articles'],0.0,0.06,4.36
"['root_vegetables', 'hygiene_articles']",['frankfurter'],0.0,0.13,3.44
"['frankfurter', 'hygiene_articles']",['root_vegetables'],0.0,0.22,3.1
"['pip_fruit', 'frankfurter']",['hygiene_articles'],0.0,0.07,5.33
"['pip_fruit', 'hygiene_articles']",['frankfurter'],0.0,0.2,5.16
"['frankfurter', 'hygiene_articles']",['pip_fruit'],0.0,0.22,4.47
"['other_vegetables', 'frankfurter']",['hygiene_articles'],0.0,0.03,1.87
"['other_vegetables', 'hygiene_articles']",['frankfurter'],0.0,0.1,2.46
"['frankfurter', 'hygiene_articles']",['other_vegetables'],0.0,0.22,1.75
"['other_vegetables', 'frankfurter']","['hygiene_articles', 'whole_milk']",0.0,0.03,14.95
"['other_vegetables', 'hygiene_articles']","['frankfurter', 'whole_milk']",0.0,0.1,18.04
"['frankfurter', 'hygiene_articles']","['other_vegetables', 'whole_milk']",0.0,0.22,14.98
"['frankfurter', 'whole_milk']","['other_vegetables', 'hygiene_articles']",0.0,0.03,18.04
"['hygiene_articles', 'whole_milk']","['other_vegetables', 'frankfurter']",0.0,0.08,14.95
"['other_vegetables', 'frankfurter', 'hygiene_articles']",['whole_milk'],0.0,1.0,5.98
"['other_vegetables', 'frankfurter', 'whole_milk']",['hygiene_articles'],0.0,0.17,11.99
"['other_vegetables', 'hygiene_articles', 'whole_milk']",['frankfurter'],0.0,0.67,17.2
"['frankfurter', 'hygiene_articles', 'whole_milk']",['other_vegetables'],0.0,1.0,7.88
"['frankfurter', 'hygiene_articles']",['whole_milk'],0.0,0.22,1.33
"['frankfurter', 'whole_milk']",['hygiene_articles'],0.0,0.03,1.82
"['hygiene_articles', 'whole_milk']",['frankfurter'],0.0,0.08,1.98
['hygiene_articles'],['shopping_bags'],0.0,0.04,0.89
['shopping_bags'],['hygiene_articles'],0.0,0.01,0.89
['hygiene_articles'],"['whole_milk', 'shopping_bags']",0.0,0.01,2.27
"['hygiene_articles', 'whole_milk']",['shopping_bags'],0.0,0.12,2.36
"['hygiene_articles', 'shopping_bags']",['whole_milk'],0.0,0.33,1.99
"['whole_milk', 'shopping_bags']",['hygiene_articles'],0.0,0.03,2.27
['hygiene_articles'],['bottled_water'],0.0,0.05,0.77
['bottled_water'],['hygiene_articles'],0.0,0.01,0.77
"['pip_fruit', 'hygiene_articles']",['bottled_water'],0.0,0.2,3.21
"['pip_fruit', 'bottled_water']",['hygiene_articles'],0.0,0.07,4.8
"['hygiene_articles', 'bottled_water']",['pip_fruit'],0.0,0.2,4.02
"['soda', 'hygiene_articles']",['bottled_water'],0.0,0.12,2.0
"['soda', 'bottled_water']",['hygiene_articles'],0.0,0.03,2.0
"['hygiene_articles', 'bottled_water']",['soda'],0.0,0.2,1.98
['hygiene_articles'],['chicken'],0.0,0.05,1.7
['chicken'],['hygiene_articles'],0.0,0.02,1.7
"['canned_beer', 'hygiene_articles']",['chicken'],0.0,0.18,6.45
"['canned_beer', 'chicken']",['hygiene_articles'],0.0,0.12,8.46
"['hygiene_articles', 'chicken']",['canned_beer'],0.0,0.2,4.17
"['canned_beer', 'whole_milk']","['hygiene_articles', 'chicken']",0.0,0.02,33.25
"['hygiene_articles', 'whole_milk']","['canned_beer', 'chicken']",0.0,0.08,67.7
"['whole_milk', 'chicken']","['canned_beer', 'hygiene_articles']",0.0,0.04,53.34
"['canned_beer', 'hygiene_articles']","['whole_milk', 'chicken']",0.0,0.18,53.34
"['canned_beer', 'chicken']","['hygiene_articles', 'whole_milk']",0.0,0.12,67.7
"['hygiene_articles', 'chicken']","['canned_beer', 'whole_milk']",0.0,0.2,33.25
"['canned_beer', 'hygiene_articles', 'whole_milk']",['chicken'],0.0,0.33,11.82
"['canned_beer', 'whole_milk', 'chicken']",['hygiene_articles'],0.0,0.33,23.98
"['hygiene_articles', 'whole_milk', 'chicken']",['canned_beer'],0.0,1.0,20.87
"['canned_beer', 'hygiene_articles', 'chicken']",['whole_milk'],0.0,1.0,5.98
"['hygiene_articles', 'whole_milk']",['chicken'],0.0,0.08,2.73
"['whole_milk', 'chicken']",['hygiene_articles'],0.0,0.04,2.82
"['hygiene_articles', 'chicken']",['whole_milk'],0.0,0.2,1.2
['pip_fruit'],['hygiene_articles'],0.0,0.01,0.97
['hygiene_articles'],['pip_fruit'],0.0,0.05,0.97
['bottled_beer'],['hygiene_articles'],0.0,0.02,1.15
['hygiene_articles'],['bottled_beer'],0.0,0.05,1.15
"['bottled_beer', 'rolls/buns']",['hygiene_articles'],0.0,0.03,2.4
"['bottled_beer', 'hygiene_articles']",['rolls/buns'],0.0,0.18,1.59
"['rolls/buns', 'hygiene_articles']",['bottled_beer'],0.0,0.1,2.18
"['bottled_beer', 'canned_beer']",['hygiene_articles'],0.0,0.07,5.14
"['bottled_beer', 'hygiene_articles']",['canned_beer'],0.0,0.18,3.79
"['canned_beer', 'hygiene_articles']",['bottled_beer'],0.0,0.18,3.96
"['bottled_beer', 'hygiene_articles']",['whole_milk'],0.0,0.18,1.09
"['bottled_beer', 'whole_milk']",['hygiene_articles'],0.0,0.02,1.34
"['hygiene_articles', 'whole_milk']",['bottled_beer'],0.0,0.08,1.68
"['bottled_beer', 'soda']",['hygiene_articles'],0.0,0.05,3.27
"['bottled_beer', 'hygiene_articles']",['soda'],0.0,0.18,1.8
"['soda', 'hygiene_articles']",['bottled_beer'],0.0,0.12,2.72
"['bottled_beer', 'soda']","['hygiene_articles', 'whole_milk']",0.0,0.05,26.16
"['bottled_beer', 'hygiene_articles']","['soda', 'whole_milk']",0.0,0.18,15.63
"['bottled_beer', 'whole_milk']","['soda', 'hygiene_articles']",0.0,0.02,17.48
"['soda', 'hygiene_articles']","['bottled_beer', 'whole_milk']",0.0,0.12,17.48
"['soda', 'whole_milk']","['bottled_beer', 'hygiene_articles']",0.0,0.01,15.63
"['hygiene_articles', 'whole_milk']","['bottled_beer', 'soda']",0.0,0.08,26.16
"['bottled_beer', 'soda', 'hygiene_articles']",['whole_milk'],0.0,1.0,5.98
"['bottled_beer', 'soda', 'whole_milk']",['hygiene_articles'],0.0,0.5,35.97
"['bottled_beer', 'hygiene_articles', 'whole_milk']",['soda'],0.0,1.0,9.88
"['whole_milk', 'soda', 'hygiene_articles']",['bottled_beer'],0.0,0.4,8.71
['canned_beer'],['hygiene_articles'],0.0,0.02,1.1
['hygiene_articles'],['canned_beer'],0.0,0.05,1.1
['hygiene_articles'],"['canned_beer', 'soda']",0.0,0.01,4.59
"['canned_beer', 'soda']",['hygiene_articles'],0.0,0.06,4.59
"['soda', 'hygiene_articles']",['canned_beer'],0.0,0.19,3.91
"['canned_beer', 'hygiene_articles']",['soda'],0.0,0.27,2.7
['hygiene_articles'],"['canned_beer', 'soda', 'whole_milk']",0.0,0.01,30.83
"['canned_beer', 'soda']","['hygiene_articles', 'whole_milk']",0.0,0.06,36.73
"['soda', 'hygiene_articles']","['canned_beer', 'whole_milk']",0.0,0.19,31.17
"['soda', 'whole_milk']","['canned_beer', 'hygiene_articles']",0.0,0.02,23.45
"['canned_beer', 'hygiene_articles']","['soda', 'whole_milk']",0.0,0.27,23.45
"['canned_beer', 'whole_milk']","['soda', 'hygiene_articles']",0.0,0.03,31.17
"['hygiene_articles', 'whole_milk']","['canned_beer', 'soda']",0.0,0.12,36.73
"['canned_beer', 'soda', 'hygiene_articles']",['whole_milk'],0.0,1.0,5.98
"['canned_beer', 'soda', 'whole_milk']",['hygiene_articles'],0.0,0.43,30.83
"['whole_milk', 'soda', 'hygiene_articles']",['canned_beer'],0.0,0.6,12.52
"['canned_beer', 'hygiene_articles', 'whole_milk']",['soda'],0.0,0.5,4.94
['hygiene_articles'],"['canned_beer', 'whole_milk']",0.0,0.03,4.8
"['canned_beer', 'hygiene_articles']",['whole_milk'],0.0,0.55,3.26
"['canned_beer', 'whole_milk']",['hygiene_articles'],0.0,0.07,4.8
"['hygiene_articles', 'whole_milk']",['canned_beer'],0.0,0.23,4.82
['hygiene_articles'],['pastry'],0.0,0.05,1.01
['pastry'],['hygiene_articles'],0.0,0.01,1.01
['hygiene_articles'],['tropical_fruit'],0.0,0.06,0.84
['tropical_fruit'],['hygiene_articles'],0.0,0.01,0.84
"['soda', 'hygiene_articles']",['tropical_fruit'],0.0,0.12,1.81
"['soda', 'tropical_fruit']",['hygiene_articles'],0.0,0.02,1.78
"['hygiene_articles', 'tropical_fruit']",['soda'],0.0,0.17,1.65
['hygiene_articles'],"['rolls/buns', 'tropical_fruit']",0.0,0.01,2.37
"['rolls/buns', 'hygiene_articles']",['tropical_fruit'],0.0,0.15,2.17
"['rolls/buns', 'tropical_fruit']",['hygiene_articles'],0.0,0.03,2.37
"['hygiene_articles', 'tropical_fruit']",['rolls/buns'],0.0,0.25,2.18
['hygiene_articles'],"['other_vegetables', 'tropical_fruit']",0.0,0.01,2.3
"['other_vegetables', 'hygiene_articles']",['tropical_fruit'],0.0,0.14,2.07
"['other_vegetables', 'tropical_fruit']",['hygiene_articles'],0.0,0.03,2.3
"['hygiene_articles', 'tropical_fruit']",['other_vegetables'],0.0,0.25,1.97
['sausage'],['hygiene_articles'],0.0,0.01,1.01
['hygiene_articles'],['sausage'],0.0,0.06,1.01
"['other_vegetables', 'sausage']",['hygiene_articles'],0.0,0.02,1.6
"['other_vegetables', 'hygiene_articles']",['sausage'],0.0,0.1,1.54
"['sausage', 'hygiene_articles']",['other_vegetables'],0.0,0.15,1.21
"['rolls/buns', 'sausage']",['hygiene_articles'],0.0,0.03,1.8
"['rolls/buns', 'hygiene_articles']",['sausage'],0.0,0.1,1.62
"['sausage', 'hygiene_articles']",['rolls/buns'],0.0,0.15,1.34
"['yogurt', 'sausage']",['hygiene_articles'],0.0,0.02,1.67
"['yogurt', 'hygiene_articles']",['sausage'],0.0,0.14,2.31
"['sausage', 'hygiene_articles']",['yogurt'],0.0,0.15,1.73
['hygiene_articles'],"['sausage', 'whole_milk']",0.0,0.01,1.61
"['sausage', 'hygiene_articles']",['whole_milk'],0.0,0.23,1.38
"['sausage', 'whole_milk']",['hygiene_articles'],0.0,0.02,1.61
"['hygiene_articles', 'whole_milk']",['sausage'],0.0,0.12,1.87
['yogurt'],['hygiene_articles'],0.0,0.01,0.75
['hygiene_articles'],['yogurt'],0.0,0.07,0.75
['root_vegetables'],['hygiene_articles'],0.0,0.01,1.01
['hygiene_articles'],['root_vegetables'],0.0,0.07,1.01
"['other_vegetables', 'root_vegetables']",['hygiene_articles'],0.0,0.03,1.82
"['other_vegetables', 'hygiene_articles']",['root_vegetables'],0.0,0.1,1.33
"['root_vegetables', 'hygiene_articles']",['other_vegetables'],0.0,0.13,1.05
['hygiene_articles'],"['root_vegetables', 'whole_milk']",0.0,0.01,1.91
"['root_vegetables', 'hygiene_articles']",['whole_milk'],0.0,0.2,1.2
"['root_vegetables', 'whole_milk']",['hygiene_articles'],0.0,0.03,1.91
"['hygiene_articles', 'whole_milk']",['root_vegetables'],0.0,0.12,1.61
['hygiene_articles'],"['root_vegetables', 'soda']",0.0,0.01,2.73
"['root_vegetables', 'soda']",['hygiene_articles'],0.0,0.04,2.73
"['root_vegetables', 'hygiene_articles']",['soda'],0.0,0.2,1.98
"['soda', 'hygiene_articles']",['root_vegetables'],0.0,0.19,2.62
['soda'],['hygiene_articles'],0.0,0.01,0.76
['hygiene_articles'],['soda'],0.0,0.08,0.76
['hygiene_articles'],"['soda', 'whole_milk']",0.0,0.02,2.07
"['soda', 'hygiene_articles']",['whole_milk'],0.0,0.31,1.87
"['soda', 'whole_milk']",['hygiene_articles'],0.0,0.03,2.07
"['hygiene_articles', 'whole_milk']",['soda'],0.0,0.19,1.9
['rolls/buns'],['hygiene_articles'],0.0,0.01,0.84
['hygiene_articles'],['rolls/buns'],0.0,0.1,0.84
['other_vegetables'],['hygiene_articles'],0.0,0.01,0.8
['hygiene_articles'],['other_vegetables'],0.0,0.1,0.8
['hygiene_articles'],"['other_vegetables', 'whole_milk']",0.0,0.01,0.97
"['other_vegetables', 'hygiene_articles']",['whole_milk'],0.0,0.14,0.85
"['other_vegetables', 'whole_milk']",['hygiene_articles'],0.0,0.01,0.97
"['hygiene_articles', 'whole_milk']",['other_vegetables'],0.0,0.12,0.91
['hygiene_articles'],['whole_milk'],0.0,0.12,0.75
['whole_milk'],['hygiene_articles'],0.0,0.01,0.75
"['specialty_bar', 'coffee']",['shopping_bags'],0.0,1.0,20.47
"['specialty_bar', 'shopping_bags']",['coffee'],0.0,0.29,8.98
"['coffee', 'shopping_bags']",['specialty_bar'],0.0,0.1,6.79
['specialty_bar'],['frozen_vegetables'],0.0,0.01,0.5
"['specialty_bar', 'frozen_vegetables']",['soda'],0.0,0.67,6.59
"['specialty_bar', 'soda']",['frozen_vegetables'],0.0,0.11,3.71
"['frozen_vegetables', 'soda']",['specialty_bar'],0.0,0.07,4.75
['specialty_bar'],['salty_snack'],0.0,0.01,0.76
['salty_snack'],['specialty_bar'],0.0,0.01,0.76
['specialty_bar'],['berries'],0.0,0.01,0.65
['specialty_bar'],['fruit/vegetable_juice'],0.0,0.01,0.41
"['specialty_bar', 'other_vegetables']",['fruit/vegetable_juice'],0.0,0.08,2.31
"['specialty_bar', 'fruit/vegetable_juice']",['other_vegetables'],0.0,0.67,5.26
"['other_vegetables', 'fruit/vegetable_juice']",['specialty_bar'],0.0,0.05,3.24
['specialty_bar'],['sugar'],0.0,0.01,0.81
['sugar'],['specialty_bar'],0.0,0.01,0.81
"['specialty_bar', 'whole_milk']",['sugar'],0.0,0.08,4.52
"['specialty_bar', 'sugar']",['whole_milk'],0.0,0.67,3.99
"['whole_milk', 'sugar']",['specialty_bar'],0.0,0.05,3.85
['specialty_bar'],['ice_cream'],0.0,0.01,0.94
['ice_cream'],['specialty_bar'],0.0,0.01,0.94
"['specialty_bar', 'candy']",['ice_cream'],0.0,0.4,26.36
"['specialty_bar', 'ice_cream']",['candy'],0.0,0.67,45.55
"['candy', 'ice_cream']",['specialty_bar'],0.0,0.67,47.5
['specialty_bar'],['brown_bread'],0.0,0.01,0.37
['specialty_bar'],['margarine'],0.0,0.02,0.58
['specialty_bar'],['long_life_bakery_product'],0.0,0.02,1.06
['long_life_bakery_product'],['specialty_bar'],0.0,0.01,1.06
['specialty_bar'],['beef'],0.0,0.02,0.55
"['specialty_bar', 'beef']",['white_bread'],0.0,0.5,20.67
"['specialty_bar', 'white_bread']",['beef'],0.0,0.5,14.5
"['beef', 'white_bread']",['specialty_bar'],0.0,0.15,10.96
['specialty_bar'],['white_bread'],0.0,0.02,0.79
['white_bread'],['specialty_bar'],0.0,0.01,0.79
"['specialty_bar', 'newspapers']",['white_bread'],0.0,0.25,10.33
"['specialty_bar', 'white_bread']",['newspapers'],0.0,0.5,12.55
"['newspapers', 'white_bread']",['specialty_bar'],0.0,0.14,10.18
['specialty_bar'],['specialty_chocolate'],0.0,0.02,1.19
['specialty_chocolate'],['specialty_bar'],0.0,0.02,1.19
['specialty_bar'],['cream_cheese_'],0.0,0.02,0.8
['cream_cheese_'],['specialty_bar'],0.0,0.01,0.8
['specialty_bar'],['ham'],0.0,0.02,1.11
['ham'],['specialty_bar'],0.0,0.02,1.11
"['specialty_bar', 'ham']",['candy'],0.0,0.5,34.16
"['specialty_bar', 'candy']",['ham'],0.0,0.4,23.38
"['ham', 'candy']",['specialty_bar'],0.0,0.33,23.75
"['specialty_bar', 'ham']","['candy', 'whole_milk']",0.0,0.5,233.78
"['specialty_bar', 'candy']","['ham', 'whole_milk']",0.0,0.4,145.97
"['specialty_bar', 'whole_milk']","['ham', 'candy']",0.0,0.08,199.49
"['ham', 'candy']","['specialty_bar', 'whole_milk']",0.0,0.33,199.49
"['ham', 'whole_milk']","['specialty_bar', 'candy']",0.0,0.05,145.97
"['candy', 'whole_milk']","['specialty_bar', 'ham']",0.0,0.06,233.78
"['specialty_bar', 'ham', 'candy']",['whole_milk'],0.0,1.0,5.98
"['specialty_bar', 'ham', 'whole_milk']",['candy'],0.0,1.0,68.32
"['specialty_bar', 'candy', 'whole_milk']",['ham'],0.0,1.0,58.45
"['ham', 'candy', 'whole_milk']",['specialty_bar'],0.0,0.67,47.5
"['specialty_bar', 'ham']",['whole_milk'],0.0,0.5,2.99
"['specialty_bar', 'whole_milk']",['ham'],0.0,0.08,4.68
"['ham', 'whole_milk']",['specialty_bar'],0.0,0.05,3.48
['specialty_bar'],['beverages'],0.0,0.02,1.14
['beverages'],['specialty_bar'],0.0,0.02,1.14
"['specialty_bar', 'rolls/buns']",['beverages'],0.0,0.11,6.62
"['specialty_bar', 'beverages']",['rolls/buns'],0.0,0.5,4.36
